t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mx_uT,my_uT,mz_uT
387.718,-0.159241,-0.035767,-1.026184,-5.160306,2.946565,0.267176,105.600006,93.900002,-71.100006
387.723,-0.140808,0.007446,-0.951172,-6.175572,1.770992,-0.061069,0,0,0
387.728,-0.15332,0.019287,-0.958984,-4.969466,-0.129771,-0.778626,104.100006,93.600006,-69.600006
387.734,-0.165283,0.016541,-0.957886,-3.083969,-1.358779,-1.10687,0,0,0
387.738,-0.164124,0.008362,-0.926331,-0.954198,-1.526718,-1.366412,105.000008,92.700005,-71.400002
387.743,-0.177795,-0.016479,-0.943359,0.938931,-0.916031,-1.801527,0,0,0
387.748,-0.197205,-0.049683,-1.005676,1.221374,0.503817,-1.725191,103.800003,95.100006,-69.600006
387.754,-0.194641,-0.058105,-1.021118,-0.282443,2.351145,-1.290076,0,0,0
387.758,-0.185913,-0.046814,-1.024597,-2.473282,4.290076,-0.916031,103.800003,94.200005,-70.200005
387.763,-0.148804,-0.001526,-0.911804,-4.045802,4.847328,-0.534351,0,0,0
387.768,-0.123718,0.039551,-0.809082,-2.603053,4.374046,-1.274809,103.200005,93.600006,-71.100006
387.773,-0.200073,-0.035278,-1.096069,-0.137405,4.526718,-1.954198,0,0,0
387.778,-0.223389,-0.111572,-1.319092,-2.305344,4.793893,0.351145,104.250008,93.75,-70.650002
387.783,-0.139648,-0.030029,-1.064392,-6.633588,4.08397,2.038168,0,0,0
387.788,-0.092834,0.048096,-0.848083,-6.870229,0.824427,0.320611,104.550003,93.75,-72.75
387.793,-0.163391,0.020935,-0.994446,-3.267176,-2.557252,-2.328244,0,0,0
387.798,-0.229004,-0.04248,-1.178589,-1.587786,-3.862595,-1.900763,104.550003,94.350006,-70.650002
387.803,-0.179565,-0.020203,-1.004822,-2.839695,-2.725191,0.015267,0,0,0
387.808,-0.131836,0.023376,-0.817871,-1.946565,-1.648855,-0.679389,104.400002,93.300003,-69.600006
387.813,-0.166321,-0.001343,-0.873352,1.015267,-1.122137,-2.694656,0,0,0
387.818,-0.206604,-0.046204,-0.999023,2.427481,0.625954,-3.183206,105.150002,94.650002,-69.75
387.823,-0.193909,-0.052673,-0.992004,1.015267,2.740458,-1.694656,0,0,0
387.829,-0.17395,-0.049194,-0.984497,-1.19084,4.374046,-0.442748,104.700005,93.900002,-69.600006
387.833,-0.175598,-0.054565,-1.042053,-3.938931,4.656488,0.068702,0,0,0
387.838,-0.161011,-0.028564,-1.027405,-6.732824,3.679389,0.335878,103.650002,93.450005,-71.550003
387.843,-0.140991,0.021667,-0.939148,-7.419847,2.167939,0.030534,0,0,0
387.848,-0.1474,0.034973,-0.934509,-5.198473,0.229008,-0.633588,105.150002,94.350006,-70.350006
387.853,-0.170227,0.008301,-0.991211,-1.832061,-0.78626,-1.083969,0,0,0
387.858,-0.175476,-0.019043,-1.002686,0.305344,-0.580153,-1.206107,104.550003,93.450005,-69.75
387.863,-0.17511,-0.032654,-0.991272,0.725191,-0.045802,-1.274809,0,0,0
387.868,-0.18042,-0.037292,-0.989807,-0.053435,0.847328,-1.465649,103.950005,94.350006,-71.25
387.873,-0.187744,-0.041382,-1.013367,-1.183206,2.038168,-1.450382,0,0,0
387.878,-0.190674,-0.043213,-1.055969,-2.793893,2.89313,-0.70229,104.700005,93.900002,-70.800003
387.883,-0.175049,-0.033813,-1.05304,-4.40458,3.167939,0.007634,0,0,0
387.888,-0.152405,-0.005432,-0.997986,-5.152672,2.732824,0.083969,105.300003,93.900002,-70.5
387.893,-0.143494,0.017517,-0.946228,-4.290076,1.366412,-0.717557,0,0,0
387.898,-0.154175,0.014282,-0.939758,-2.221374,-0.251908,-1.48855,102.450005,94.650002,-69.150002
387.903,-0.167664,-0.00293,-0.946533,-0.343511,-1.022901,-1.770992,0,0,0
387.908,-0.173279,-0.018677,-0.940247,0.549618,-0.78626,-1.442748,105.150002,92.850006,-69.450005
387.913,-0.180969,-0.037781,-0.962036,0.549618,0.061069,-1.389313,0,0,0
387.918,-0.188843,-0.053223,-1.004089,-0.671756,1.335878,-1.221374,104.850006,94.350006,-69.75
387.923,-0.186157,-0.047363,-1.021118,-2.641221,2.80916,-0.816794,0,0,0
387.928,-0.181274,-0.03186,-1.034363,-4.335878,3.763359,-0.526718,103.800003,93.900002,-69.600006
387.933,-0.180176,-0.024475,-1.071472,-5.312977,4.152672,-0.099237,0,0,0
387.938,-0.165527,-0.015259,-1.06543,-5.664122,3.847328,0.19084,105.300003,95.100006,-70.800003
387.943,-0.145447,0.007935,-1.007385,-4.984733,2.625954,-0.061069,0,0,0
387.948,-0.117554,0.042725,-0.850037,-2.938931,0.656489,-0.992366,104.850006,93.150002,-70.350006
387.953,-0.084534,0.07843,-0.671692,1.816794,-2.030534,-2.854962,0,0,0
387.958,-0.173584,0.011719,-0.861755,7.396946,-2.412214,-4.946565,104.850006,93.75,-70.350006
387.963,-0.278687,-0.13855,-1.258606,7.480916,-0.656489,-3.396947,104.400002,93.600006,-70.200005
387.968,-0.232056,-0.141296,-1.207764,0.816794,2.80916,0.351145,0,0,0
387.973,-0.151917,-0.041016,-0.954956,-5.977099,4.389313,1.290076,104.700005,94.800003,-70.200005
387.978,-0.171936,-0.024109,-1.024292,-8.022901,3.793893,-0.198473,0,0,0
387.984,-0.232361,-0.0578,-1.242615,-9.21374,3.015267,-0.236641,104.700005,93.300003,-70.200005
387.989,-0.18219,-0.003723,-1.115417,-11.61832,3.145038,1.923664,0,0,0
387.993,-0.101685,0.072388,-0.866272,-9.755725,2.78626,1.992366,105.000008,92.400002,-70.200005
387.998,-0.097229,0.072693,-0.808838,-3.580153,0.580153,-0.541985,0,0,0
388.004,-0.139221,0.023132,-0.892334,2.755725,-1.480916,-2.870229,104.250008,92.25,-71.850006
388.008,-0.153687,-0.009277,-0.899719,5.969466,-2.274809,-3.396947,0,0,0
388.013,-0.161804,-0.031799,-0.89917,7.045802,-2.145038,-3.083969,103.350006,93.450005,-70.350006
388.018,-0.197815,-0.075073,-0.992371,5.389313,-1.633588,-2.648855,0,0,0
388.023,-0.223816,-0.108276,-1.090271,0.725191,-0.793893,-1.610687,104.400002,94.200005,-70.200005
388.028,-0.209106,-0.076904,-1.061523,-5.274809,1.038168,-0.274809,0,0,0
388.033,-0.189819,-0.023132,-1.008606,-9.206107,2.641221,0.503817,102.750008,94.650002,-70.050003
388.038,-0.187988,-0.002441,-1.035217,-9.839695,3.763359,0.732824,0,0,0
388.043,-0.171875,0.013916,-1.026245,-8.610687,4.877862,0.801527,104.250008,93.75,-69.450005
388.048,-0.143127,0.033691,-0.963684,-5.740458,4.847328,0.40458,0,0,0
388.053,-0.13385,0.02887,-0.937744,-2.007634,3.59542,-0.763359,104.550003,92.850006,-72.450005
388.059,-0.140747,0.001038,-0.949402,1.396947,2.198473,-1.870229,0,0,0
388.063,-0.15802,-0.029175,-0.984375,3.221374,0.839695,-2.458015,103.950005,93.450005,-70.050003
388.068,-0.179321,-0.061584,-1.04126,2.48855,-0.152672,-2.091603,0,0,0
388.073,-0.182007,-0.068237,-1.037292,-0.244275,-0.358779,-1.10687,104.400002,94.800003,-71.100006
388.079,-0.171448,-0.044617,-0.997375,-3.358779,-0.328244,-0.534351,0,0,0
388.083,-0.180237,-0.021423,-0.994873,-5.541985,-0.40458,-0.419847,104.100006,93.900002,-69.600006
388.088,-0.183289,0.000183,-0.988708,-6.351145,-0.274809,-0.282443,0,0,0
388.093,-0.169006,0.021729,-0.938477,-5.38168,0.114504,-0.29771,105.000008,93.300003,-70.800003
388.098,-0.167236,0.021118,-0.927795,-2.816794,0.603053,-0.832061,0,0,0
388.103,-0.178284,-0.003845,-0.962952,-0.099237,1.343511,-1.473282,105.000008,93.900002,-71.700005
388.108,-0.176514,-0.023132,-0.964111,1.198473,2.503817,-1.687023,0,0,0
388.114,-0.132751,0.01178,-0.807312,1.641221,3.221374,-1.824427,104.550003,93.450005,-71.550003
388.118,-0.14032,0.013794,-0.803284,3.793893,3.778626,-3.022901,0,0,0
388.123,-0.233337,-0.098145,-1.158691,4.175572,5.366412,-2.961832,104.550003,93.150002,-69.75
388.128,-0.238342,-0.164429,-1.354065,-1.366412,6.900764,0.160305,0,0,0
388.133,-0.157227,-0.067139,-1.136292,-9.106871,6.954198,2.396947,104.250008,93.75,-70.650002
388.138,-0.115479,0.023071,-0.979675,-12.129771,3.717557,1.832061,0,0,0
388.144,-0.150085,0.026978,-1.061951,-10.183207,-0.580153,0.450382,103.800003,92.700005,-70.800003
388.148,-0.172119,0.026001,-1.079346,-7.778626,-3.801527,0.358779,0,0,0
388.153,-0.138306,0.046875,-0.910889,-4.78626,-5.374046,-0.030534,104.400002,93.600006,-69.600006
388.158,-0.126038,0.056519,-0.791199,0.282443,-5.969466,-2.282443,0,0,0
388.164,-0.16272,0.023132,-0.822449,5.832061,-5.503817,-4.549618,105.450005,93.450005,-71.850006
388.168,-0.207886,-0.033447,-0.914062,8.862596,-3.091603,-4.938931,0,0,0
388.173,-0.220581,-0.081177,-0.981873,8.198473,0.450382,-3.51145,103.650002,92.850006,-71.25
388.178,-0.21698,-0.112244,-1.041382,4.328244,4.251908,-1.687023,0,0,0
388.183,-0.21167,-0.120789,-1.115234,-2.328244,6.671756,-0.129771,103.500008,94.5,-71.100006
388.188,-0.19165,-0.087036,-1.121765,-9.80916,7.343512,1.122137,0,0,0
388.193,-0.156799,-0.005981,-1.012634,-14.473283,6.725191,1.725191,103.650002,92.25,-70.950005
388.198,-0.132141,0.05426,-0.948608,-13.954199,4.885496,1.931298,0,0,0
388.203,-0.122559,0.062805,-0.951721,-9.641221,2.427481,1.633588,104.250008,93.450005,-70.650002
388.208,-0.120972,0.051086,-0.928833,-3.900763,-0.022901,0.519084,0,0,0
388.213,-0.133301,0.025146,-0.913757,1.419847,-2.29771,-1.160305,104.100006,94.800003,-70.5
388.218,-0.164062,-0.013916,-0.952698,4.534351,-3.427481,-2.862595,0,0,0
388.223,-0.195312,-0.047791,-0.997559,5.175572,-2.923664,-3.458015,105.000008,93.900002,-70.5
388.228,-0.220764,-0.072083,-1.053528,3.40458,-1.290076,-2.793893,105.000008,92.700005,-70.5
388.233,-0.22644,-0.089172,-1.105286,-0.427481,1.061069,-1.122137,0,0,0
388.238,-0.198669,-0.064514,-1.065796,-4.923664,3.236641,0.10687,105.000008,93,-71.100006
388.243,-0.170959,-0.011536,-0.991028,-7.564886,4.236641,0.236641,0,0,0
388.248,-0.157166,0.01825,-0.961243,-7.541985,3.992366,0.076336,104.850006,94.050003,-70.350006
388.253,-0.143433,0.035278,-0.926819,-5.473282,3.198473,-0.366412,0,0,0
388.258,-0.132568,0.033508,-0.885437,-2.129771,1.954198,-0.977099,104.100006,93.300003,-71.100006
388.263,-0.145691,0.004089,-0.90564,1.236641,0.679389,-1.80916,0,0,0
388.268,-0.169312,-0.035828,-0.966858,2.816794,0.183206,-2.167939,105.450005,94.050003,-70.350006
388.273,-0.180115,-0.059326,-1.001343,2.038168,0.427481,-1.748092,0,0,0
388.278,-0.146484,-0.022217,-0.864258,-0.305344,1.061069,-1.19084,104.850006,93.150002,-70.350006
388.283,-0.139954,0.015869,-0.807556,-0.198473,0.908397,-1.755725,0,0,0
388.288,-0.249939,-0.085632,-1.185913,0.312977,2.625954,-2.236641,105.450005,93.75,-70.350006
388.293,-0.261963,-0.145386,-1.381592,-4.412214,4.778626,0.778626,0,0,0
388.298,-0.158813,-0.027344,-1.083801,-10.38168,6.183206,2.885496,103.650002,94.050003,-69.75
388.303,-0.107971,0.063293,-0.889587,-10.977099,4.030534,1.648855,0,0,0
388.308,-0.150024,0.038879,-1.017761,-6.274809,0.89313,-0.709924,104.100006,94.200005,-69.900002
388.313,-0.19281,-0.007874,-1.133423,-2.923664,-1.70229,-0.854962,0,0,0
388.318,-0.142029,0.012695,-0.939941,-1.740458,-2.351145,-0.51145,103.800003,93.900002,-71.100006
388.323,-0.117493,0.033447,-0.798218,1.244275,-2.824427,-2.320611,0,0,0
388.329,-0.159668,-0.003296,-0.86261,4.938931,-2.832061,-4.290076,103.950005,94.050003,-70.950005
388.333,-0.208252,-0.060974,-0.988159,6.022901,-1.053435,-4.175572,0,0,0
388.338,-0.204468,-0.080017,-1.004639,3.694656,1.381679,-2.206107,104.850006,94.050003,-70.650002
388.343,-0.186462,-0.077393,-1.006653,-0.19084,3.664122,-0.778626,0,0,0
388.348,-0.192688,-0.079407,-1.079834,-4.923664,4.312977,0.10687,104.100006,93.600006,-71.700005
388.353,-0.181091,-0.049194,-1.080383,-9.473283,3.938931,1.061069,0,0,0
388.359,-0.147644,0.022949,-0.957214,-11.450381,3.038168,1.282443,104.550003,93.450005,-69.75
388.363,-0.13739,0.052429,-0.9198,-8.984733,1.267176,0.687023,0,0,0
388.368,-0.154419,0.032898,-0.967957,-4.48855,-0.061069,-0.167939,103.500008,93.900002,-70.800003
388.373,-0.159302,0.010254,-0.967041,-0.320611,-0.496183,-1.045802,0,0,0
388.378,-0.16449,-0.010437,-0.954102,2.10687,-0.343511,-1.877863,104.100006,93.300003,-70.200005
388.383,-0.184631,-0.035339,-0.982239,2.641221,0.29771,-2.564885,0,0,0
388.388,-0.194397,-0.052856,-1.011963,1.526718,1.557252,-2.198473,104.850006,94.650002,-70.050003
388.393,-0.197632,-0.062927,-1.052673,-0.870229,2.725191,-1.145038,0,0,0
388.398,-0.188171,-0.062317,-1.079102,-4.160306,3.198473,0.152672,103.950005,93.75,-70.350006
388.403,-0.16394,-0.020691,-1.023376,-6.625954,2.938931,0.458015,0,0,0
388.408,-0.147217,0.021973,-0.951599,-6.633588,1.877863,-0.137405,104.400002,94.5,-72
388.413,-0.154175,0.028198,-0.950867,-4.519084,0.40458,-0.89313,0,0,0
388.418,-0.160217,0.017822,-0.937744,-1.763359,-0.458015,-1.259542,103.200005,94.800003,-69.900002
388.423,-0.160706,-0.001038,-0.914734,0.778626,-0.648855,-1.603053,0,0,0
388.428,-0.175293,-0.028259,-0.94873,2.175573,-0.167939,-2.076336,105.000008,94.200005,-71.400002
388.433,-0.190979,-0.056519,-0.996216,1.59542,0.977099,-1.847328,0,0,0
388.438,-0.189331,-0.061462,-1.013916,-0.587786,2.480916,-1.259542,104.550003,92.850006,-70.650002
388.443,-0.183228,-0.051819,-1.033752,-3.282443,3.816794,-0.618321,0,0,0
388.448,-0.143677,-0.004333,-0.901917,-5.480916,4.061069,-0.099237,103.950005,94.650002,-70.950005
388.454,-0.099854,0.062073,-0.734375,-3.832061,2.541985,-0.916031,0,0,0
388.458,-0.206299,-0.013672,-1.060303,-0.015267,2.755725,-2.435115,103.500008,93.600006,-70.5
388.463,-0.259094,-0.12561,-1.378113,-1.305344,3.366412,-0.114504,0,0,0
388.468,-0.158813,-0.044006,-1.100769,-6.030534,4.274809,2.366412,104.550003,94.050003,-70.050003
388.474,-0.095093,0.048401,-0.84552,-7.091603,1.954198,0.877863,0,0,0
388.478,-0.162903,0.020752,-0.999512,-3.137405,-0.770992,-2.267176,104.250008,92.25,-70.650002
388.483,-0.239624,-0.052368,-1.232178,-1.442748,-2.145038,-1.938931,0,0,0
388.488,-0.18158,-0.025024,-1.049561,-3.274809,-1.343511,0.251908,103.650002,93.150002,-71.25
388.493,-0.120239,0.025757,-0.830444,-2.687023,-0.603053,-0.282443,0,0,0
388.498,-0.14917,0.006287,-0.871399,0.480916,-0.80916,-2.694656,105.300003,93.600006,-70.800003
388.503,-0.192505,-0.038879,-0.989014,2.312977,0.10687,-3.419847,0,0,0
388.508,-0.179199,-0.042114,-0.958008,1.427481,1.473282,-1.770992,104.400002,94.800003,-70.800003
388.513,-0.165161,-0.038025,-0.93335,-0.328244,2.458015,-0.694656,0,0,0
388.518,-0.174622,-0.049683,-0.995178,-2.473282,2.770992,-0.435115,103.500008,93.300003,-70.5
388.523,-0.174072,-0.048279,-1.03125,-5.343512,2.114504,0.076336,103.350006,94.050003,-69.150002
388.528,-0.156372,-0.00061,-0.958435,-7.10687,1.572519,0.129771,0,0,0
388.533,-0.160461,0.019592,-0.948303,-6.038168,0.847328,-0.450382,105.150002,93.450005,-70.950005
388.538,-0.184509,-0.003784,-1.034668,-3.59542,0.656489,-0.778626,0,0,0
388.543,-0.181946,-0.018005,-1.038391,-1.854962,1.473282,-0.480916,103.500008,93.900002,-71.100006
388.548,-0.168823,-0.017212,-0.998047,-1.160305,2,-0.740458,0,0,0
388.553,-0.171692,-0.022705,-0.9953,-1.045802,2.206107,-1.450382,104.550003,93.75,-71.25
388.558,-0.171875,-0.022034,-0.989746,-1.175573,2.541985,-1.70229,0,0,0
388.563,-0.172607,-0.027832,-1.005615,-1.450382,2.442748,-1.259542,103.800003,94.200005,-70.5
388.568,-0.170166,-0.038025,-1.024841,-2.374046,1.854962,-0.541985,0,0,0
388.573,-0.154724,-0.021606,-0.983337,-3.312977,1.244275,-0.419847,104.550003,93.450005,-71.550003
388.579,-0.15033,0.000732,-0.933105,-3.267176,0.160305,-0.954198,0,0,0
388.583,-0.169983,6.1e-05,-0.94873,-2.419847,-0.80916,-1.435115,103.650002,94.050003,-69.75
388.588,-0.181702,-0.009766,-0.964172,-1.770992,-0.854962,-1.267176,0,0,0
388.593,-0.176941,-0.013306,-0.950073,-1.496183,-0.076336,-0.770992,103.800003,94.200005,-70.5
388.598,-0.180603,-0.025635,-0.970703,-1.312977,1.022901,-0.824427,0,0,0
388.603,-0.185547,-0.037659,-1.011597,-1.679389,2.145038,-0.862595,105.000008,93,-71.100006
388.608,-0.176392,-0.028687,-1.005737,-2.442748,3.335878,-0.877863,0,0,0
388.613,-0.172974,-0.021057,-1.012085,-2.862595,3.832061,-0.877863,104.850006,93.75,-71.25
388.618,-0.174744,-0.028992,-1.055786,-3.137405,3.916031,-0.51145,0,0,0
388.623,-0.161804,-0.027954,-1.059814,-3.51145,3.381679,-0.137405,104.400002,94.200005,-69.600006
388.628,-0.145691,-0.005615,-1.009033,-3.656489,1.977099,-0.335878,0,0,0
388.633,-0.090027,0.058289,-0.743225,-2.389313,-0.305344,-1.29771,104.400002,93.300003,-70.5
388.638,-0.11322,0.060242,-0.718628,2.351145,-2.519084,-3.59542,0,0,0
388.643,-0.223022,-0.034424,-1.023804,5.778626,-2.282443,-4.21374,104.250008,93.75,-70.350006
388.648,-0.271118,-0.14209,-1.277771,3.740458,0.419847,-1.320611,0,0,0
388.653,-0.203796,-0.097595,-1.131714,-2.89313,3.267176,1.557252,104.700005,94.200005,-69.300003
388.658,-0.15918,-0.033081,-0.996765,-7.435114,4.183206,1.091603,0,0,0
388.663,-0.20166,-0.036255,-1.135132,-8.259542,3.198473,-0.389313,104.250008,94.050003,-70.950005
388.668,-0.21228,-0.029053,-1.194458,-9.59542,2.603053,0.206107,0,0,0
388.673,-0.143311,0.033142,-0.985962,-9.473283,2.984733,1.10687,105.900002,93.900002,-70.5
388.678,-0.101196,0.068665,-0.825989,-5.572519,1.931298,-0.038168,0,0,0
388.683,-0.12085,0.040588,-0.84967,0.633588,0.503817,-2.320611,105.000008,92.400002,-71.100006
388.688,-0.141357,-0.000732,-0.883667,4.923664,-0.519084,-3.312977,0,0,0
388.693,-0.142517,-0.019409,-0.861267,6.793893,-1,-3.183206,105.300003,93.600006,-70.5
388.698,-0.168823,-0.052917,-0.920532,6.305344,-1.236641,-2.877863,0,0,0
388.703,-0.209229,-0.101624,-1.054016,2.709924,-1.366412,-2.068702,103.950005,93.150002,-70.350006
388.709,-0.22052,-0.105408,-1.105896,-3.572519,-0.412214,-0.519084,0,0,0
388.714,-0.203125,-0.05072,-1.05011,-9.38168,0.801527,0.755725,103.950005,93.75,-70.050003
388.718,-0.19458,-0.006409,-1.029968,-11.664123,2.038168,1.129771,0,0,0
388.723,-0.184387,0.020691,-1.022583,-10.801527,3.29771,1,103.950005,94.350006,-71.850006
388.729,-0.157043,0.043396,-0.979126,-7.335878,4.29771,0.679389,0,0,0
388.733,-0.137756,0.041382,-0.935608,-2.854962,4.221374,-0.198473,104.700005,93.300003,-70.800003
388.738,-0.136353,0.012756,-0.934204,1.458015,3.267176,-1.610687,0,0,0
388.743,-0.146545,-0.019043,-0.951599,4.022901,2.236641,-2.763359,104.550003,92.850006,-70.950005
388.748,-0.167053,-0.051636,-1.003113,4.068702,1.145038,-2.832061,0,0,0
388.753,-0.182129,-0.072388,-1.046265,1.816794,0.343511,-1.885496,104.400002,93.900002,-70.5
388.758,-0.174133,-0.064331,-1.02594,-1.847328,0.10687,-0.755725,0,0,0
388.763,-0.172485,-0.036072,-1.001343,-5.007634,-0.29771,-0.282443,104.700005,93,-70.200005
388.768,-0.179138,-0.010803,-1.001282,-6.839694,-0.793893,-0.198473,0,0,0
388.773,-0.173523,0.019531,-0.960754,-6.816794,-0.816794,-0.114504,104.250008,93.150002,-70.950005
388.778,-0.162048,0.032776,-0.915894,-4.664122,-0.610687,-0.343511,103.350006,93.150002,-69.150002
388.783,-0.171814,0.014404,-0.932922,-1.473282,-0.068702,-1.21374,0,0,0
388.788,-0.184265,-0.017273,-0.967102,1.122137,1.10687,-1.763359,104.850006,94.650002,-71.550003
388.793,-0.182556,-0.038147,-0.977966,2.114504,2.832061,-1.908397,0,0,0
388.798,-0.187744,-0.061768,-1.029907,1.328244,4.412214,-1.648855,105.000008,93,-69.600006
388.804,-0.127563,-0.018005,-0.829529,-0.992366,5.320611,-1.022901,0,0,0
388.808,-0.088562,0.0578,-0.690796,0.625954,4.137404,-2.167939,103.350006,91.950005,-70.650002
388.814,-0.238098,-0.072876,-1.184326,3.007634,5.10687,-3.442748,0,0,0
388.818,-0.292786,-0.225769,-1.608948,-3.076336,5.022901,0.679389,105.300003,93.600006,-70.5
388.823,-0.152954,-0.062866,-1.148315,-12.717557,5.053435,4.259542,0,0,0
388.828,-0.069641,0.089539,-0.794373,-15.236641,0.610687,2.969466,104.400002,92.700005,-72
388.833,-0.147339,0.071777,-0.963806,-9.198473,-3.763359,-0.770992,0,0,0
388.838,-0.243164,-0.015137,-1.227417,-4.625954,-6.412214,-0.984733,105.000008,93.600006,-70.200005
388.843,-0.160339,0.023315,-0.94989,-3.21374,-5.068702,0.625954,0,0,0
388.848,-0.087463,0.073975,-0.682251,1.10687,-3.832061,-1.435115,104.250008,93.450005,-70.350006
388.853,-0.125,0.047729,-0.711243,7.832061,-3.496183,-5.305344,0,0,0
388.858,-0.21106,-0.043823,-0.9151,11.893129,-1.618321,-6.694656,104.850006,94.050003,-70.350006
388.863,-0.245789,-0.111694,-1.063416,10.549619,1.625954,-4.557252,0,0,0
388.869,-0.220154,-0.126404,-1.069641,4.679389,5.824428,-1.610687,104.550003,91.950005,-71.25
388.873,-0.204712,-0.122375,-1.109497,-3.442748,7.847328,0.21374,0,0,0
388.878,-0.197144,-0.100281,-1.154846,-11.480916,7.48855,1.549618,104.550003,94.050003,-70.350006
388.883,-0.158264,-0.009399,-1.026855,-16.893129,6.564886,2.465649,0,0,0
388.889,-0.124634,0.070129,-0.920105,-16.312977,4.396946,2.832061,104.100006,93.600006,-70.800003
388.893,-0.118591,0.080078,-0.927551,-11.022901,1.877863,2.351145,0,0,0
388.898,-0.120789,0.056519,-0.932312,-3.923664,-0.198473,0.847328,104.250008,93.150002,-71.25
388.903,-0.128784,0.027771,-0.912048,2.183206,-2.198473,-1.389313,0,0,0
388.908,-0.157471,-0.005554,-0.933838,5.671756,-3.229008,-3.709924,104.550003,93.150002,-70.350006
388.913,-0.193481,-0.041931,-0.982788,6.954198,-2.862595,-4.679389,0,0,0
388.918,-0.226074,-0.078125,-1.059814,5.61832,-1.145038,-3.763359,105.150002,93.150002,-70.950005
388.923,-0.233887,-0.108643,-1.132996,1.29771,1.305344,-1.564885,0,0,0
388.929,-0.200806,-0.083313,-1.086304,-4.335878,3.343511,0.251908,103.950005,95.25,-69.150002
388.933,-0.166321,-0.017761,-0.981079,-8.374045,4.068702,0.48855,0,0,0
388.938,-0.154297,0.023926,-0.937378,-9.083969,3.435115,0.099237,105.000008,93.900002,-70.800003
388.943,-0.143982,0.042725,-0.910828,-7.08397,2.473282,-0.091603,0,0,0
388.948,-0.130859,0.043091,-0.86853,-3.282443,1.343511,-0.473282,105.000008,92.100006,-70.800003
388.953,-0.145447,0.013367,-0.896484,0.969466,0.480916,-1.381679,0,0,0
388.958,-0.171021,-0.039673,-0.97937,3.259542,0.152672,-1.969466,104.550003,93.75,-69.75
388.963,-0.189026,-0.064148,-1.027344,2.778626,0.641221,-1.816794,0,0,0
388.968,-0.151611,-0.022644,-0.878296,0.48855,1.503817,-1.458015,104.250008,94.050003,-70.950005
388.973,-0.141846,0.021362,-0.804077,0.709924,2,-2.312977,0,0,0
388.978,-0.259338,-0.09082,-1.209961,1.061069,3.89313,-2.458015,104.250008,93.450005,-70.350006
388.983,-0.281128,-0.178955,-1.490784,-4.778626,6.114504,1.267176,0,0,0
388.988,-0.164001,-0.045654,-1.152954,-12.832061,6.961832,3.969466,103.800003,93.300003,-70.800003
388.993,-0.088989,0.077271,-0.868225,-14.236641,3.694656,2.671756,0,0,0
388.998,-0.126038,0.076782,-0.930786,-8.587787,-0.725191,-0.381679,103.800003,93.600006,-70.800003
389.003,-0.188354,0.018188,-1.079895,-2.900763,-4.10687,-1.328244,0,0,0
389.008,-0.153076,0.014221,-0.934204,-0.312977,-4.740458,-0.793893,103.950005,92.850006,-70.350006
389.013,-0.106262,0.041382,-0.747803,3.259542,-4.206107,-2.40458,0,0,0
389.018,-0.137512,0.01709,-0.756653,7.80916,-3.801527,-5.099236,105.150002,93.450005,-70.050003
389.023,-0.207947,-0.056152,-0.937134,9.946565,-1.946565,-5.824428,0,0,0
389.028,-0.238586,-0.108093,-1.054443,7.427481,1.152672,-3.870229,104.400002,94.5,-69.600006
389.033,-0.219543,-0.114014,-1.062988,1.564885,4.900764,-1.251908,0,0,0
389.038,-0.216003,-0.112183,-1.136597,-5.687023,6.870229,0.687023,104.550003,94.050003,-70.650002
389.043,-0.203064,-0.086243,-1.166199,-12.717557,6.969466,2.122137,0,0,0
389.048,-0.153503,0.011292,-1.010742,-16.67939,6.236641,2.862595,103.500008,94.200005,-71.100006
389.053,-0.117065,0.085999,-0.902771,-14.694656,4.076336,2.549618,0,0,0
389.058,-0.115906,0.082214,-0.909851,-8.427481,1.419847,1.412214,104.850006,93.75,-71.850006
389.063,-0.124512,0.049316,-0.921265,-1.274809,-0.755725,-0.259542,103.950005,93.150002,-70.650002
389.068,-0.135864,0.013062,-0.916504,4.015267,-2.366412,-2.259542,0,0,0
389.073,-0.167358,-0.022034,-0.945068,6.572519,-3.030534,-3.923664,104.250008,93.75,-70.950005
389.079,-0.198669,-0.050476,-0.981628,6.687023,-2.137405,-4.312977,0,0,0
389.083,-0.222595,-0.079163,-1.051514,4.358778,-0.412214,-3.206107,103.950005,94.050003,-70.050003
389.088,-0.229858,-0.103943,-1.135864,-0.274809,1.732824,-1.007634,0,0,0
389.093,-0.200439,-0.073975,-1.096802,-5.839694,3.633588,0.70229,103.800003,94.200005,-70.800003
389.098,-0.164551,-0.012939,-0.992371,-9.549619,4.129771,1.045802,0,0,0
389.103,-0.148804,0.028931,-0.945679,-9.511451,3.51145,0.519084,104.850006,94.050003,-70.350006
389.108,-0.141357,0.047424,-0.915466,-6.793893,2.206107,-0.099237,0,0,0
389.113,-0.132874,0.045715,-0.873108,-2.51145,1.038168,-0.80916,104.550003,93.450005,-70.650002
389.118,-0.145996,0.010315,-0.897766,1.854962,0.312977,-1.763359,0,0,0
389.124,-0.173157,-0.04303,-0.983643,4.068702,0.061069,-2.19084,105.300003,93,-71.400002
389.128,-0.158997,-0.038025,-0.909058,3.328244,0.549618,-2.045802,0,0,0
